,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
413,116,6256d00a7d6ca6ad95bd547e,2022-01-04T23:00:00.000Z,chuygarcia.eth#6692,vangelis#4349,for his for his extensive help and discussion over the Commons Stack and the TEC hatch as part of my research on the commons and my book Blockchain and the Commons,0,21,5,0,hanners717#2022,Mike Brunt#0745,Usua◎ Silver#2618,innov8tor3#3988,13,21
414,154,6256d00a7d6ca6ad95bd54a4,2022-01-06T23:00:00.000Z,liviade#1387,Juankbell#7458,for being a snapshot rockstar! and integrating POAP to our commons upgrade vote 🙂,0,21,13,1,Mettodo#7010,AmwFund#0979,divine_comedian#5493,boonjue.eth#7124,11,21
415,215,6256d00a7d6ca6ad95bd54e1,2022-01-09T23:00:00.000Z,Mert Ozd#6679,Mount Manu#3530,"for researching, conceptualizing, and writing a Medium article about Token Engineering as a Social Movement",21,8,21,0,Zeptimus#3359,lee0007#8152,PhilH#1102,innov8tor3#3988,16,21
416,8,621f79e443b89009366ca7c2,2021-12-27T23:00:00.000Z,MS#4235,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,1,21,1,0,Zeptimus#3359,Mike Brunt#0745,Usua◎ Silver#2618,innov8tor3#3988,7,21
418,1214,6256d00b7d6ca6ad95bd58c8,2022-01-20T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for always hosting great retrospective calls (HOW DOES SHE DO IT!!?!?!>!?),13,8,21,1,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,10,20
419,1308,6256d00b7d6ca6ad95bd5926,2022-01-20T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for being such an all-star with the onboarding of new members,21,5,3,1,Zeptimus#3359,missgene#7773,Usua◎ Silver#2618,boonjue.eth#7124,7,20
420,989,6256d00b7d6ca6ad95bd57e7,2022-01-16T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for being such an inspiring team to work with in the Rewards Research group,8,5,21,1,Zeptimus#3359,lee0007#8152,liviade#1387,boonjue.eth#7124,8,20
421,1178,6256d00b7d6ca6ad95bd58a4,2022-01-19T23:00:00.000Z,Tam2140#9361,Ratio13#0578,"for accepting, explaining, hosting AND the entire TEC community.",5,21,1,8,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,8,20
422,629,6256d00b7d6ca6ad95bd567f,2022-01-10T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,"for your dedication and enthusiasm, and for being such a warm welcomer of new users",21,3,13,1,Zeptimus#3359,missgene#7773,Usua◎ Silver#2618,boonjue.eth#7124,9,20
423,548,6256d00b7d6ca6ad95bd562e,2022-01-10T23:00:00.000Z,angieberryberry#9822,Mount Manu#3530,for contributing to our Comms / T.E.A.M. WG,5,1,5,21,Maxwe11#7157,lee0007#8152,PhilH#1102,Parrachia#0450,8,20
424,1493,6256d00b7d6ca6ad95bd59df,2022-01-23T23:00:00.000Z,alantv#0964,acidlazzer#5796,for attending the Animation TEAM call and make a cool brainstorm about the upcoming reward system video 🤖 📹,5,3,21,1,Mount Manu#3530,bends#3537,tigeroid#2951,Parrachia#0450,7,20
425,1538,6256d00b7d6ca6ad95bd5a0c,2022-01-25T23:00:00.000Z,ygg_anderson#4998,Zeptimus#3359,for always doing back up on the calls you join 🙏🔥,21,5,8,1,Zeptimus#3359,lee0007#8152,liviade#1387,boonjue.eth#7124,8,20
426,1361,6256d00b7d6ca6ad95bd595b,2022-01-20T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for making the TE Academy / TEC call happen and be a success,8,5,21,1,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,8,20
427,1334,6256d00b7d6ca6ad95bd5940,2022-01-20T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for being so welcoming in Costa Rica (atte. Edu),5,8,21,1,Mount Manu#3530,bends#3537,tigeroid#2951,eduardovegap#0422,8,20
428,189,6256d00a7d6ca6ad95bd54c7,2022-01-09T23:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for contributing to the Voter’s Pamphlet issue,21,8,8,1,zhiwei#1356,AmwFund#0979,tigeroid#2951,boonjue.eth#7124,9,20
429,1193,6256d00b7d6ca6ad95bd58b3,2022-01-20T23:00:00.000Z,mafer_cordovas#1034,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,1,21,1,1,Maxwe11#7157,Mike Brunt#0745,Usua◎ Silver#2618,eduardovegap#0422,6,20
430,1200,6256d00b7d6ca6ad95bd58ba,2022-01-20T23:00:00.000Z,Pronoia🐙🦘#2154,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,3,21,1,1,Mount Manu#3530,Mike Brunt#0745,shawn#7046,boonjue.eth#7124,6,20
431,1207,6256d00b7d6ca6ad95bd58c1,2022-01-20T23:00:00.000Z,danlessa#2831,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,1,21,13,1,Maxwe11#7157,Mike Brunt#0745,liviade#1387,Parrachia#0450,9,20
432,496,6256d00b7d6ca6ad95bd55fa,2022-01-10T23:00:00.000Z,Tam2140#9361,ZER8🧠#9093,for their incredible work with the Comms work and the others for their curiosity about the new T.E.A.M. DAO,8,21,8,1,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,9,20
433,697,6256d00b7d6ca6ad95bd56c3,2022-01-12T23:00:00.000Z,Tam2140#9361,Nuggan#5183,for their great Param proposals and debates and of course  for designing the winning one!💪,13,13,21,1,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,12,20
434,615,6256d00b7d6ca6ad95bd5671,2022-01-10T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for helping Gravity and Giveth and for all the work that they do,21,8,8,1,Zeptimus#3359,Mike Brunt#0745,shawn#7046,eduardovegap#0422,9,20
435,967,6256d00b7d6ca6ad95bd57d1,2022-01-16T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for working together on the Quantifier role,5,1,5,21,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,8,20
436,1658,6256d00b7d6ca6ad95bd5a84,2022-01-26T23:00:00.000Z,"griff (💜, 💜)#8888",GideonRo#3175,for demonstrating what shared community leadership can be. Amazing!,8,5,21,1,Mount Manu#3530,bends#3537,tigeroid#2951,eduardovegap#0422,8,20
437,851,6256d00b7d6ca6ad95bd575d,2022-01-15T23:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for all his support (not only in the graphics sector bu also in the morale sector),21,8,8,1,zhiwei#1356,AmwFund#0979,tigeroid#2951,boonjue.eth#7124,9,20
438,1635,6256d00b7d6ca6ad95bd5a6d,2022-01-26T23:00:00.000Z,karmaticacid#1218,liviade#1387,for keeping the memes alive!,21,8,8,1,Zeptimus#3359,Mike Brunt#0745,shawn#7046,eduardovegap#0422,9,20
439,837,6256d00b7d6ca6ad95bd574f,2022-01-15T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,"for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade",13,21,5,1,Zeptimus#3359,missgene#7773,Usua◎ Silver#2618,boonjue.eth#7124,10,20
440,1673,6256d00b7d6ca6ad95bd5a93,2022-01-27T23:00:00.000Z,mafer_cordovas#1034,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,1,21,1,1,Maxwe11#7157,Mike Brunt#0745,Usua◎ Silver#2618,eduardovegap#0422,6,20
441,1552,6256d00b7d6ca6ad95bd5a1a,2022-01-25T23:00:00.000Z,Letty#5399,nic#9212,for giving helpful feedback for the articles I wrote,8,3,21,8,Maxwe11#7157,Tam2140#9361,tigeroid#2951,bear100#9085,10,18
442,1038,6256d00b7d6ca6ad95bd5818,2022-01-16T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for always leading great Stewards calls and manning that ship so gracefully,8,13,21,3,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,11,18
443,228,6256d00a7d6ca6ad95bd54ee,2022-01-09T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for bringing Mafer in as a contributor and making her feel supported,3,5,21,3,Mount Manu#3530,bends#3537,tigeroid#2951,eduardovegap#0422,8,18
444,1503,6256d00b7d6ca6ad95bd59e9,2022-01-23T23:00:00.000Z,karmaticacid#1218,acidlazzer#5796,for drafting amazing tweets for the Token Launch campaign! 📢 ✏️,13,21,3,5,Zeptimus#3359,Mike Brunt#0745,shawn#7046,eduardovegap#0422,10,18
445,880,6256d00b7d6ca6ad95bd577a,2022-01-15T23:00:00.000Z,angieberryberry#9822,Mount Manu#3530,for so much work getting the TE Academy team good & ready,8,3,8,21,Maxwe11#7157,lee0007#8152,PhilH#1102,Parrachia#0450,10,18
446,315,6256d00a7d6ca6ad95bd5545,2022-01-09T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,"for getting us to this point, almost done with the CU",13,8,21,3,Zeptimus#3359,lee0007#8152,liviade#1387,boonjue.eth#7124,11,18
447,556,6256d00b7d6ca6ad95bd5636,2022-01-10T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for the work they’ve done on the Rewards System research initiative,3,13,8,21,Mount Manu#3530,Tam2140#9361,PhilH#1102,bear100#9085,11,18
448,241,6256d00a7d6ca6ad95bd54fb,2022-01-09T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for making the TEC such a warm and welcoming community,8,5,3,21,Mount Manu#3530,Tam2140#9361,PhilH#1102,bear100#9085,9,18
449,523,6256d00b7d6ca6ad95bd5615,2022-01-10T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for always being everywhere and giving great feedback and opinions,5,5,21,3,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,8,18
450,1476,6256d00b7d6ca6ad95bd59ce,2022-01-21T23:00:00.000Z,ygg_anderson#4998,🐙 octopus#5508,for taking time to teach me important skills and perspectives recently. I'm grateful.,21,5,13,3,Zeptimus#3359,lee0007#8152,liviade#1387,boonjue.eth#7124,10,18
451,1373,6256d00b7d6ca6ad95bd5967,2022-01-20T23:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for your progress on video production efforts,8,5,21,3,zhiwei#1356,AmwFund#0979,tigeroid#2951,boonjue.eth#7124,9,18
452,1226,6256d00b7d6ca6ad95bd58d4,2022-01-20T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for this week's Praise Dashboard Trial Quant event,8,3,8,21,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,10,18
453,960,6256d00b7d6ca6ad95bd57ca,2022-01-16T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for their support and argumentation for their different proposals,21,8,13,3,Zeptimus#3359,Mike Brunt#0745,shawn#7046,eduardovegap#0422,11,18
454,1428,6256d00b7d6ca6ad95bd599e,2022-01-21T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for progress on the Communitas WG,21,5,5,3,Zeptimus#3359,missgene#7773,Usua◎ Silver#2618,boonjue.eth#7124,8,18
455,747,6256d00b7d6ca6ad95bd56f5,2022-01-12T23:00:00.000Z,Tam2140#9361,Zeptimus#3359,for helping so much with the recordings prayhearts,5,8,21,3,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,9,18
456,745,6256d00b7d6ca6ad95bd56f3,2022-01-12T23:00:00.000Z,eduardovegap#0422,Tam2140#9361,for devotion to community building and creating spaces for relationship building and high vibes!,21,13,8,3,Zeptimus#3359,missgene#7773,Usua◎ Silver#2618,boonjue.eth#7124,11,18
457,229,6256d00a7d6ca6ad95bd54ef,2022-01-09T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for the excellent onboarding sessions that she guided Mafer through earlier this week,21,13,5,3,Zeptimus#3359,Mike Brunt#0745,shawn#7046,eduardovegap#0422,10,18
458,991,6256d00b7d6ca6ad95bd57e9,2022-01-16T23:00:00.000Z,durgadas#9280,Mount Manu#3530,for all the support they offer to the community,8,3,8,21,zhiwei#1356,missgene#7773,liviade#1387,Parrachia#0450,10,18
459,740,6256d00b7d6ca6ad95bd56ee,2022-01-12T23:00:00.000Z,divine_comedian#5493,Tam2140#9361,for ts of the Rewards WG is truly impressive!,13,13,5,21,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,13,16
460,1159,6256d00b7d6ca6ad95bd5891,2022-01-18T23:00:00.000Z,divine_comedian#5493,Tam2140#9361,for taking on discovery about what the shape and scope of TEC collaboration with PrimeDAO can look like for the proposal inverter.,13,5,21,21,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,15,16
461,155,6256d00a7d6ca6ad95bd54a5,2022-01-06T23:00:00.000Z,BK#7471,metaverde#2503,"for showing up for the lab, getting the word out, and getting a few more people to pop in. This was the best Solidity lab session yet.",8,21,8,5,Mount Manu#3530,Mike Brunt#0745,PhilH#1102,bear100#9085,10,16
462,841,6256d00b7d6ca6ad95bd5753,2022-01-15T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,"for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade",21,13,5,21,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,15,16
463,360,6256d00a7d6ca6ad95bd5572,2022-01-09T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for the backend work you’ve been doing around the CU,5,21,21,5,Mount Manu#3530,bends#3537,tigeroid#2951,eduardovegap#0422,13,16
464,842,6256d00b7d6ca6ad95bd5754,2022-01-15T23:00:00.000Z,natesuits#4789,Mount Manu#3530,"for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade",13,5,21,21,Mount Manu#3530,Tam2140#9361,PhilH#1102,bear100#9085,15,16
465,667,6256d00b7d6ca6ad95bd56a5,2022-01-10T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for all the work they’ve been doing behind-the-scenes to make sure we launch the CU in time,8,21,13,5,Mount Manu#3530,bends#3537,tigeroid#2951,eduardovegap#0422,11,16
466,1640,6256d00b7d6ca6ad95bd5a72,2022-01-26T23:00:00.000Z,durgadas#9280,chuygarcia.eth#6692,for being a source of wisdom in TEC and making all the difference through his unique perspective,21,5,8,13,zhiwei#1356,missgene#7773,liviade#1387,Parrachia#0450,11,16
467,959,6256d00b7d6ca6ad95bd57c9,2022-01-16T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for their support and argumentation for their different proposals,8,13,21,5,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,11,16
468,1139,6256d00b7d6ca6ad95bd587d,2022-01-18T23:00:00.000Z,Letty#5399,solsista#5370,"for the article describing the TEC Lib genesis, will make it so much easier to reach out to initial seeders with limited time to get excited to be part of this",8,13,5,21,Maxwe11#7157,Tam2140#9361,tigeroid#2951,bear100#9085,11,16
469,725,6256d00b7d6ca6ad95bd56df,2022-01-12T23:00:00.000Z,mafer_cordovas#1034,Tam2140#9361,for looking out for the Trusted Seed (so every one of our Hatchers and then some) and all the support you provide there!🌱,5,21,8,5,Maxwe11#7157,Mike Brunt#0745,Usua◎ Silver#2618,eduardovegap#0422,9,16
470,1134,6256d00b7d6ca6ad95bd5878,2022-01-18T23:00:00.000Z,stef#9877,solsista#5370,"for jamming asynchronously on visuals for TEC Lib and sharing it with the group here, lifts the mood!!!",5,5,13,21,Maxwe11#7157,lee0007#8152,shawn#7046,bear100#9085,11,16
471,1142,6256d00b7d6ca6ad95bd5880,2022-01-18T23:00:00.000Z,eduardovegap#0422,Zeptimus#3359,for hosting orientation call every week and making the onboarding journey to new member so warming and welcome 🙏♥️,21,8,5,5,Zeptimus#3359,missgene#7773,Usua◎ Silver#2618,boonjue.eth#7124,9,16
472,141,6256d00a7d6ca6ad95bd5497,2022-01-05T23:00:00.000Z,mrtdlgc 🐝#4912,chuygarcia.eth#6692,for the first steps in the translations index! looking forward to see the next advance on monday 🙂,5,5,21,5,Maxwe11#7157,bends#3537,tigeroid#2951,eduardovegap#0422,9,16
473,1349,6256d00b7d6ca6ad95bd594f,2022-01-20T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for the incredible cadCAD class that you gave recently,21,8,21,5,Zeptimus#3359,lee0007#8152,liviade#1387,boonjue.eth#7124,13,16
474,695,6256d00b7d6ca6ad95bd56c1,2022-01-12T23:00:00.000Z,Zeptimus#3359,Tam2140#9361,for being so available and patient and supportive when I have questions! That means a lot.,8,5,21,21,zhiwei#1356,AmwFund#0979,liviade#1387,Parrachia#0450,13,16
475,923,6256d00b7d6ca6ad95bd57a5,2022-01-15T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for doing all the Hatcher Outreach,13,21,5,5,Zeptimus#3359,missgene#7773,Usua◎ Silver#2618,boonjue.eth#7124,11,16
476,1539,6256d00b7d6ca6ad95bd5a0d,2022-01-25T23:00:00.000Z,Tam2140#9361,JosephS#6043,for taking the time once more to extensively talk about the governance of the TEC and answering the questions for my DAO governance  research.  It was nice how they took the time to thoroughly answer my questions and explain the concepts and to provide (historical) context. It was great! I learned a lot.,8,8,21,5,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,10,16
477,1622,6256d00b7d6ca6ad95bd5a60,2022-01-26T23:00:00.000Z,divine_comedian#5493,Yineisy Mota#1449,for their leadership!,8,5,5,21,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,9,16
478,1648,6256d00b7d6ca6ad95bd5a7a,2022-01-26T23:00:00.000Z,pat.zip (TE Academy)#5266,chuygarcia.eth#6692,for making the TE Academy TEAM feel welcomed while you walk us through comms,5,21,5,21,Maxwe11#7157,Mike Brunt#0745,Usua◎ Silver#2618,Parrachia#0450,13,16
479,1179,6256d00b7d6ca6ad95bd58a5,2022-01-19T23:00:00.000Z,eduardovegap#0422,Ratio13#0578,"for accepting, explaining, hosting AND the entire TEC community.",21,21,5,13,Zeptimus#3359,missgene#7773,Usua◎ Silver#2618,boonjue.eth#7124,15,16
480,320,6256d00a7d6ca6ad95bd554a,2022-01-09T23:00:00.000Z,alantv#0964,Mount Manu#3530,for their daily commitment with the animation team that they’re part of,8,5,13,21,Mount Manu#3530,bends#3537,tigeroid#2951,Parrachia#0450,11,16
481,701,6256d00b7d6ca6ad95bd56c7,2022-01-12T23:00:00.000Z,Tam2140#9361,chuygarcia.eth#6692,"for their hard work in Communitas and the beautiful, unique atmosphere it brings to our community",8,21,8,5,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,10,16
482,135,6256d00a7d6ca6ad95bd5491,2022-01-04T23:00:00.000Z,Tam2140#9361,Zeptimus#3359,for sharing very important feedback on the transparency proposal regarding extra hours🙏,5,8,21,13,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,11,16
483,42,621f79e443b89009366ca7e6,2021-12-29T23:00:00.000Z,MsMagey#8357,ALOYSIOUS#3049,for helping me troubleshoot adding people to the gravity Trello board!!!,5,21,5,8,Maxwe11#7157,Mike Brunt#0745,shawn#7046,bear100#9085,9,16
484,164,6256d00a7d6ca6ad95bd54ae,2022-01-06T23:00:00.000Z,karmaticacid#1218,Zeptimus#3359,for such a strong debate and probably the cleanest presentation,21,13,8,5,Zeptimus#3359,Mike Brunt#0745,shawn#7046,eduardovegap#0422,11,16
485,1579,6256d00b7d6ca6ad95bd5a35,2022-01-26T23:00:00.000Z,JeffEmmett#7202,sidcode#1729,"for showing me that transformative tech tools like the praise system can be built to nudge culture, economics, and so much more to create a regenerative society! The rest of this \""web3\"" world needs more of such systems 🙂",21,5,5,5,Zeptimus#3359,lee0007#8152,shawn#7046,bear100#9085,9,16
486,1301,6256d00b7d6ca6ad95bd591f,2022-01-20T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for helping our DAO evolve into its next phase,21,13,8,5,Zeptimus#3359,Mike Brunt#0745,shawn#7046,eduardovegap#0422,11,16
487,169,6256d00a7d6ca6ad95bd54b3,2022-01-09T23:00:00.000Z,eduardovegap#0422,Tam2140#9361,for doing all the Hatcher outreach over the weekend and peronally reaching out to all Hatchers whose discord names we don't have so that they know that the time to vote is now! 🙌🏽,21,21,5,8,Zeptimus#3359,missgene#7773,Usua◎ Silver#2618,boonjue.eth#7124,13,16
488,1030,6256d00b7d6ca6ad95bd5810,2022-01-16T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,"for hosting the debates in the way that you are, inimitable",21,5,13,8,Mount Manu#3530,bends#3537,tigeroid#2951,eduardovegap#0422,11,16
489,1542,6256d00b7d6ca6ad95bd5a10,2022-01-25T23:00:00.000Z,stef#9877,nic#9212,for really great artwork for the library 🤩,13,5,8,21,Maxwe11#7157,lee0007#8152,shawn#7046,bear100#9085,11,16
490,26,621f79e443b89009366ca7d4,2021-12-28T23:00:00.000Z,"griff (💜, 💜)#8888",chuygarcia.eth#6692,"for the incredible, mindblowing Giveth launch <:givepurple:809545200925671485> we're proud of you 🥲",13,21,13,5,Mount Manu#3530,bends#3537,tigeroid#2951,eduardovegap#0422,13,16
491,673,6256d00b7d6ca6ad95bd56ab,2022-01-11T23:00:00.000Z,Vyvy-vi#5040,Tam2140#9361,for knowing all the answers and especially this POAP for the vote one.,0,5,13,13,Mettodo#7010,Tam2140#9361,divine_comedian#5493,bear100#9085,10,13
492,159,6256d00a7d6ca6ad95bd54a9,2022-01-06T23:00:00.000Z,bends#3537,metaverde#2503,for being brave and hanging out with us in the lab today.,0,8,8,13,Mettodo#7010,Mike Brunt#0745,divine_comedian#5493,Parrachia#0450,9,13
494,938,6256d00b7d6ca6ad95bd57b4,2022-01-15T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for presenting on the final params debates and answering all the questions that came your way,0,13,8,0,hanners717#2022,Mike Brunt#0745,Usua◎ Silver#2618,innov8tor3#3988,10,13
496,304,6256d00a7d6ca6ad95bd553a,2022-01-09T23:00:00.000Z,liviade#1387,Mount Manu#3530,"for getting us to this point, almost done with the CU",0,5,13,3,Mettodo#7010,AmwFund#0979,divine_comedian#5493,boonjue.eth#7124,7,13
497,1180,6256d00b7d6ca6ad95bd58a6,2022-01-19T23:00:00.000Z,Mert Ozd#6679,natesuits#4789,for really becoming a leader within the TEC with your involvement with the Proposal Inverter and the Omega Working Group!,13,5,5,0,Zeptimus#3359,lee0007#8152,PhilH#1102,innov8tor3#3988,7,13
498,689,6256d00b7d6ca6ad95bd56bb,2022-01-12T23:00:00.000Z,chuygarcia.eth#6692,"griff (💜, 💜)#8888",for the awesome emergency twitter support getting these awesome tweets out!,0,13,1,0,hanners717#2022,Mike Brunt#0745,Usua◎ Silver#2618,innov8tor3#3988,7,13
499,1189,6256d00b7d6ca6ad95bd58af,2022-01-20T23:00:00.000Z,kristofer#1475,vangelis#4349,"for contributing to my research on Blockchain and the commons by helping me understand a number of issues related to the TEC commons such as praise quantification, members classification, website infrastructure, levels of finance and many more",0,5,8,13,hanners717#2022,lee0007#8152,shawn#7046,Parrachia#0450,8,13
500,688,6256d00b7d6ca6ad95bd56ba,2022-01-11T23:00:00.000Z,Mount Manu#3530,Tam2140#9361,for jumping into Hatcher outreach when it was in great need at the 11th hour!! 🏆,0,13,1,0,Mettodo#7010,AmwFund#0979,divine_comedian#5493,"griff (💜, 💜)#8888",7,13
501,936,6256d00b7d6ca6ad95bd57b2,2022-01-15T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for presenting on the final params debates and answering all the questions that came your way,8,13,21,13,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,13,13
504,937,6256d00b7d6ca6ad95bd57b3,2022-01-15T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for presenting on the final params debates and answering all the questions that came your way,13,8,21,8,Mount Manu#3530,missgene#7773,divine_comedian#5493,boonjue.eth#7124,12,13
505,676,6256d00b7d6ca6ad95bd56ae,2022-01-11T23:00:00.000Z,graial#0787,Nuggan#5183,for the reward system backend demo - it looks amazing!,13,13,13,0,Maxwe11#7157,Mike Brunt#0745,PhilH#1102,innov8tor3#3988,13,13
507,1188,6256d00b7d6ca6ad95bd58ae,2022-01-19T23:00:00.000Z,Rohekbenitez#8753,chuygarcia.eth#6692,"for the social fridays graphic, but for being an amazing contributor to these 3 communities <a:jump_bee:766086726778748938> <:TEC:835016327542210560> 🐙",0,5,13,0,Mettodo#7010,bends#3537,Usua◎ Silver#2618,innov8tor3#3988,9,13
508,217,6256d00a7d6ca6ad95bd54e3,2022-01-09T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for being a tremendous sounding board and always making Tam feel so supported,0,5,13,8,Mettodo#7010,bends#3537,Usua◎ Silver#2618,eduardovegap#0422,8,13
509,935,6256d00b7d6ca6ad95bd57b1,2022-01-15T23:00:00.000Z,Juankbell#7458,Mount Manu#3530,for presenting on the final params debates and answering all the questions that came your way,0,13,13,8,hanners717#2022,missgene#7773,PhilH#1102,bear100#9085,11,13
510,305,6256d00a7d6ca6ad95bd553b,2022-01-09T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,"for getting us to this point, almost done with the CU",0,13,5,0,hanners717#2022,Mike Brunt#0745,Usua◎ Silver#2618,innov8tor3#3988,9,13
512,1260,6256d00b7d6ca6ad95bd58f6,2022-01-20T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for leading our community forward as Stewards,21,13,8,21,Zeptimus#3359,Mike Brunt#0745,shawn#7046,eduardovegap#0422,15,13
513,143,6256d00a7d6ca6ad95bd5499,2022-01-05T23:00:00.000Z,eduardovegap#0422,karmaticacid#1218,for organizing hatcher outreach for the commons upgrade,21,21,8,8,Zeptimus#3359,missgene#7773,Usua◎ Silver#2618,boonjue.eth#7124,14,13
514,884,6256d00b7d6ca6ad95bd577e,2022-01-15T23:00:00.000Z,bradleyc#3333,Mount Manu#3530,for making the Commons Upgrade a reality: thank you all,0,13,8,0,hanners717#2022,lee0007#8152,PhilH#1102,"griff (💜, 💜)#8888",10,13
515,634,6256d00b7d6ca6ad95bd5684,2022-01-10T23:00:00.000Z,r33pich33p#6906,Mount Manu#3530,for advancing the onboarding experience and their role as TEC guides,13,8,13,0,Zeptimus#3359,Mike Brunt#0745,liviade#1387,innov8tor3#3988,11,13
516,318,6256d00a7d6ca6ad95bd5548,2022-01-09T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,"for all the work that you do around Comms, soon to be T.E.A.M. (and also for introducing us to the Dework platform)",0,13,5,0,hanners717#2022,Mike Brunt#0745,Usua◎ Silver#2618,innov8tor3#3988,9,13
517,319,6256d00a7d6ca6ad95bd5549,2022-01-09T23:00:00.000Z,johnjonas#2307,Mount Manu#3530,for their daily commitment with the animation team that they’re part of,13,13,8,0,zhiwei#1356,Mike Brunt#0745,Usua◎ Silver#2618,"griff (💜, 💜)#8888",11,13
518,899,6256d00b7d6ca6ad95bd578d,2022-01-15T23:00:00.000Z,mheuer#9922,Mount Manu#3530,for expressing interest in Gravity from Aragon,0,3,13,1,Mettodo#7010,bends#3537,tigeroid#2951,boonjue.eth#7124,5,13
519,1262,6256d00b7d6ca6ad95bd58f8,2022-01-20T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for leading our community forward as Stewards,21,8,8,21,zhiwei#1356,Tam2140#9361,liviade#1387,bear100#9085,14,13
