USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
sem  🐝#0161,missing user address,304.04433922851973,0.0,0.0,0.0,304.04433922851973
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,217.88108898482105,14.242285714285712,252.0,0.0,232.12337469910676
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,183.259601726779,15.090040816326528,267.0,15.577499875,213.92714241810555
chuygarcia.eth#6692,0xb22981ba3fe1de2325935c91a3b717168fb86714,183.51991366105,0.0,0.0,15.577499875,199.09741353605
Vyvy-vi#5040,0x2fa130927814b590623031e846f059df9554fdde,193.15145522907673,0.0,0.0,0.0,193.15145522907673
Juankbell#7458,0x7d547666209755fb833f9b37eebea38ebf513abb,179.09461077844313,0.0,0.0,0.0,179.09461077844313
Tam2140#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,162.69495891937058,13.05542857142857,231.0,0.0,175.75038749079914
"griff (💜, 💜)#8888",0x839395e20bbb182fa440d08f850e6c7a8f6f0780,169.72338114468738,0.0,0.0,0.0,169.72338114468738
elessar.eth#7945,missing user address,146.295307060298,0.0,0.0,0.0,146.295307060298
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,143.95249965185909,0.0,0.0,0.0,143.95249965185909
liviade#1387,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,115.31818688204986,15.203074829931971,269.0,0.0,130.52126171198182
karmaticacid#1218,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,129.1147193984125,0.0,0.0,0.0,129.1147193984125
Mount Manu#3530,0xa2ef65aececb83cd1bd3579a8669779099317952,95.5344798774544,16.955102040816325,300.0,0.0,112.48958191827073
durgadas#9280,0xff6d6a7718a234a84f740480dbb07f6c09cf1cd5,103.86446177412617,0.0,0.0,0.0,103.86446177412617
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,78.61420414983985,0.0,0.0,15.577499875,94.19170402483985
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,71.58578192452305,0.0,0.0,15.577499875,87.16328179952305
VitorNunes#0090,missing user address,83.56013090098872,0.0,0.0,0.0,83.56013090098872
eduardovegap#0422,0x1d921dff757610fbdb0073479e12c0a07d382677,67.68110291045815,13.05542857142857,231.0,0.0,80.73653148188671
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,66.37954323910319,0.0,0.0,0.0,66.37954323910319
ygg_anderson#4998,0x763d7d362b59aea3858a92a302e18cd41b1252d4,53.62425845982454,0.0,0.0,0.0,53.62425845982454
MS#4235,0x95660b8f62b6372bb8a821872bf957922de1fe89,53.10363459128255,0.0,0.0,0.0,53.10363459128255
Nebs#2035,0x16e26789b4052815d450043a637b368bfb3ea63a,46.33552430023674,0.0,0.0,0.0,46.33552430023674
iviangita#3204,0xa3fcc4d905f381c5e9392207bf7918ef01b1ba44,42.69115722044284,0.0,0.0,0.0,42.69115722044284
johnjonas#2307,missing user address,42.17053335190085,0.0,0.0,0.0,42.17053335190085
mateodaza#3156,0x00d18ca9782be1caef611017c2fbc1a39779a57c,25.510569558557304,0.0,0.0,15.577499875,41.08806943355731
