USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
liviade#1387,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,213.39952702702703,15.819652389819987,143.0,0.0,229.21917941684703
"griff (💜, 💜)#8888",0x839395e20bbb182fa440d08f850e6c7a8f6f0780,205.14222972972973,0.0,0.0,0.0,205.14222972972973
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,172.3710810810811,0.0,0.0,0.0,172.3710810810811
sem  🐝#0161,missing user address,148.63135135135136,0.0,0.0,0.0,148.63135135135136
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,111.21547297297298,8.186393544382371,74.0,0.0,119.40186651735534
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,100.37777027027028,0.0,0.0,8.486666666666666,108.86443693693694
karmaticacid#1218,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,103.99033783783784,0.0,0.0,0.0,103.99033783783784
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,83.60513513513514,0.0,0.0,0.0,83.60513513513514
markop#2007,0xf27838b0c3ba2eee13b6ed3fe13a90ef7b57a2cc,73.02547297297298,0.0,0.0,0.0,73.02547297297298
iviangita#3204,0xa3fcc4d905f381c5e9392207bf7918ef01b1ba44,71.47722972972973,0.0,0.0,0.0,71.47722972972973
Suga#8514,0x2fee53687906ba239602ed42cceee2ac8a4ada36,70.18702702702703,0.0,0.0,0.0,70.18702702702703
chuygarcia.eth#6692,0xb22981ba3fe1de2325935c91a3b717168fb86714,60.89756756756757,0.0,0.0,8.486666666666666,69.38423423423424
Tam2140#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,49.54378378378378,17.700310366232156,160.0,0.0,67.24409415001594
anna-marie#8824,missing user address,57.02695945945946,0.0,0.0,0.0,57.02695945945946
Mount Manu#3530,0xa2ef65aececb83cd1bd3579a8669779099317952,56.76891891891892,0.0,0.0,0.0,56.76891891891892
ygg_anderson#4998,0x763d7d362b59aea3858a92a302e18cd41b1252d4,56.76891891891892,0.0,0.0,0.0,56.76891891891892
