USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,209.1047342995169,13.702664933376665,145.0,13.846666555555556,236.65406578844912
VitorNunes#0090,missing user address,232.3831884057971,0.0,0.0,0.0,232.3831884057971
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,229.9750724637681,0.0,0.0,0.0,229.9750724637681
chuygarcia.eth#6692,0xb22981ba3fe1de2325935c91a3b717168fb86714,202.6830917874396,0.0,0.0,13.846666555555556,216.52975834299514
iviangita#3204,0xa3fcc4d905f381c5e9392207bf7918ef01b1ba44,185.02357487922706,0.0,0.0,0.0,185.02357487922706
"griff (💜, 💜)#8888",0x839395e20bbb182fa440d08f850e6c7a8f6f0780,179.80599033816424,0.0,0.0,0.0,179.80599033816424
Mount Manu#3530,0xa2ef65aececb83cd1bd3579a8669779099317952,143.28289855072464,17.010204744881374,180.0,0.0,160.29310329560602
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,143.68425120772946,13.89166720831979,147.0,0.0,157.57591841604926
karmaticacid#1218,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,147.69777777777776,0.0,0.0,0.0,147.69777777777776
liviade#1387,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,147.29642512077294,0.0,0.0,0.0,147.29642512077294
markop#2007,0xf27838b0c3ba2eee13b6ed3fe13a90ef7b57a2cc,109.97062801932367,0.0,0.0,0.0,109.97062801932367
Juankbell#7458,0x7d547666209755fb833f9b37eebea38ebf513abb,106.35845410628019,0.0,0.0,0.0,106.35845410628019
Tam2140#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,80.67188405797101,17.010204744881374,180.0,0.0,97.68208880285239
DanKnobelsdorf#0326,0x301605c95acbed7a1fd9c2c0deee964e2afbd0c3,96.32463768115942,0.0,0.0,0.0,96.32463768115942
Suga#8514,0x2fee53687906ba239602ed42cceee2ac8a4ada36,91.90975845410628,0.0,0.0,0.0,91.90975845410628
anna-marie#8824,missing user address,85.08676328502415,0.0,0.0,0.0,85.08676328502415
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,66.2231884057971,15.120181995450112,160.0,0.0,81.34337040124721
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,67.4272463768116,0.0,0.0,13.846666555555556,81.27391293236715
pKrepe#5682,0xb46a595c65f62236eb7934b43397e0a05ea33c10,80.67188405797101,0.0,0.0,0.0,80.67188405797101
eduardovegap#0422,0x1d921dff757610fbdb0073479e12c0a07d382677,54.18260869565217,17.010204744881374,180.0,0.0,71.19281344053354
fabiomendes#4802,0xe64f06f695de4c4e21ba8f383a2675fd884ac720,67.4272463768116,0.0,0.0,0.0,67.4272463768116
elessar.eth#7945,missing user address,65.82183574879227,0.0,0.0,0.0,65.82183574879227
sem  🐝#0161,missing user address,63.81507246376811,0.0,0.0,0.0,63.81507246376811
David (please DYOR...)#4116,missing user address,63.01236714975845,0.0,0.0,0.0,63.01236714975845
akrtws (TE Academy)#4246,0x852b8763ecb27beddc190d1792029bc17fd5439a,58.196135265700484,0.0,0.0,0.0,58.196135265700484
JessicaZartler#2263,missing user address,42.142028985507245,0.0,0.0,0.0,42.142028985507245
Kris#8703,0xec952ed8e7c2aa466cac36fd611d2e87df1243d7,42.142028985507245,0.0,0.0,0.0,42.142028985507245
ZER8🧠#9093,0x8758e5741de847363dd2715a62431cc0cbda4ca6,41.33932367149758,0.0,0.0,0.0,41.33932367149758
ALOYSIOUS#3049,0x1c1bfc1763c8e88fccce1b57eefc79a461fa4944,36.92444444444444,0.0,0.0,0.0,36.92444444444444
mateodaza#3156,0x00d18ca9782be1caef611017c2fbc1a39779a57c,22.47574879227053,0.0,0.0,13.846666555555556,36.32241534782609
🐙 octopus#5508,0x77d40c87d423efb7ec576e80998a48377adf86df,34.91768115942029,0.0,0.0,0.0,34.91768115942029
shawn#7046,0xc68e8827fc1dd3b2bc94ca8b0228268f16dd6cf6,33.31227053140097,0.0,0.0,0.0,33.31227053140097
santigs#9769,0x9194b1713a8e07bc47b90fb7937e28e09b6cd100,32.910917874396134,0.0,0.0,0.0,32.910917874396134
mheuer#9922,0xefa21088f3830cd7d9f526ea268f7aaba34f785f,32.509565217391305,0.0,0.0,0.0,32.509565217391305
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,3.210821256038647,14.553175170620733,154.0,13.846666555555556,31.610662982214933
Vyvy-vi#5040,0x2fa130927814b590623031e846f059df9554fdde,14.448695652173912,15.970692232694182,169.0,0.0,30.419387884868094
durgadas#9280,0xff6d6a7718a234a84f740480dbb07f6c09cf1cd5,30.101449275362317,0.0,0.0,0.0,30.101449275362317
freshelle#9882,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,28.897391304347828,0.0,0.0,0.0,28.897391304347828
AmwFund#0979,0x536c7e8f18d09d04697e0d2624b44bba575388c2,16.05410628019324,10.867630809229768,115.0,0.0,26.921737089423004
Caeser (PST)#0046,missing user address,26.89062801932367,0.0,0.0,0.0,26.89062801932367
jukren#8803,missing user address,25.686570048309175,0.0,0.0,0.0,25.686570048309175
BK#7471,missing user address,22.47574879227053,0.0,0.0,0.0,22.47574879227053
ygg_anderson#4998,0x763d7d362b59aea3858a92a302e18cd41b1252d4,22.47574879227053,0.0,0.0,0.0,22.47574879227053
Mettodo#7010,0x7710e7e881333fd3396ca5966bed6e72746b612d,4.013526570048309,17.010204744881374,180.0,0.0,21.023731314929684
innov8tor3#3988,0xbcad90f4a1ed4067d9bc33d4089ff18a82250253,4.816231884057971,16.159694507637308,171.0,0.0,20.97592639169528
JeffEmmett#7202,0x778549eb292ac98a96a05e122967f22efa003707,18.46222222222222,0.0,0.0,0.0,18.46222222222222
hernandoagf#3014,missing user address,18.06086956521739,0.0,0.0,0.0,18.06086956521739
ddan#2489,missing user address,17.65951690821256,0.0,0.0,0.0,17.65951690821256
teaci#6108,0x1be3505328880f1f204c664d430a9d2817d9d4cc,0.0,17.010204744881374,180.0,0.0,17.010204744881374
Usua◎ Silver#2618,0x914c0e63f98a091e74b7c5e78993bb8de735ae74,0.0,17.010204744881374,180.0,0.0,17.010204744881374
bends#3537,0x1e975f53956d644868f3ea25690b1bbeda658565,0.0,16.348696782580433,173.0,0.0,16.348696782580433
trangnv#2156,0x0e76602324bd961e3e928b4bd5dc578b9883df11,15.251400966183574,0.0,0.0,0.0,15.251400966183574
PhilH#1102,0xaa01dec5307cf17f20881a3286dcaa062578cea7,0.0,13.986168345791354,148.0,0.0,13.986168345791354
Parrachia#0450,0xe42f8e2c4b778fcd572c55e457ed77db4cb20a69,0.0,13.89166720831979,147.0,0.0,13.89166720831979
missing username,0xdd505da2e2a8017f38a715948c6b6a2922ba27f0,0.0,0.0,0.0,13.846666555555556,13.846666555555556
missing username,0x5303d37018b0e7e6f4fe8c706b7001735e5d430a,0.0,0.0,0.0,13.846666555555556,13.846666555555556
missing username,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,0.0,0.0,0.0,13.846666555555556,13.846666555555556
missing username,0xf9c171fb0480fac34289cc5791519fec1d7978c3,0.0,0.0,0.0,13.846666555555556,13.846666555555556
Sha#6179,0x46d79ec988a2f603477e81ff2c0c7edef3901145,0.0,13.702664933376665,145.0,0.0,13.702664933376665
JohnPaller | Opolis#2670,missing user address,13.645990338164252,0.0,0.0,0.0,13.645990338164252
calazki#3961,0xf48d4780a886900c263e72d475b1d8b0c7e5a987,0.0,13.324660383490412,141.0,0.0,13.324660383490412
Loie#2921,missing user address,12.441932367149757,0.0,0.0,0.0,12.441932367149757
nic#9212,0x88b353202e61fffef56bbfbc2748839e7c707e9f,11.237874396135265,0.0,0.0,0.0,11.237874396135265
Jolie_Ze#0295,missing user address,11.237874396135265,0.0,0.0,0.0,11.237874396135265
solsista#5370,0x949bba9f1c13f2461835366aebcb53c852dd4308,8.82975845410628,0.0,0.0,0.0,8.82975845410628
geleeroyale#3228,missing user address,8.027053140096617,0.0,0.0,0.0,8.027053140096617
MehighCB#4516,missing user address,8.027053140096617,0.0,0.0,0.0,8.027053140096617
tigeroid#2951,0xd3898129d4acb0f8039b1b9d6367b236f1e6100f,0.0,7.465589860253493,79.0,0.0,7.465589860253493
NaN#6925,missing user address,6.822995169082126,0.0,0.0,0.0,6.822995169082126
OddName#8763,missing user address,6.421642512077295,0.0,0.0,0.0,6.421642512077295
Fortunov | Aragon#6678,missing user address,5.217584541062801,0.0,0.0,0.0,5.217584541062801
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,5.217584541062801,0.0,0.0,0.0,5.217584541062801
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,0.0,5.103061423464412,54.0,0.0,5.103061423464412
nathalia#0926,missing user address,4.816231884057971,0.0,0.0,0.0,4.816231884057971
osycross(🦎🦎)#5943,0xfe99402763531258875949d449db20157b77ec5c,0.0,4.630555736106596,49.0,0.0,4.630555736106596
Yineisy Mota#1449,0x5a227e2919a49f9d4698e9fd2b318efcd0f16bda,4.41487922705314,0.0,0.0,0.0,4.41487922705314
Cyber Rabbit#3221,missing user address,4.41487922705314,0.0,0.0,0.0,4.41487922705314
Lisa JY Tan#3350,missing user address,4.41487922705314,0.0,0.0,0.0,4.41487922705314
Media#1337,missing user address,4.01352657004831,0.0,0.0,0.0,4.01352657004831
MisterBoyfriend#7096,missing user address,3.6121739130434785,0.0,0.0,0.0,3.6121739130434785
JustinKalland#0001,0xf49a19f72d0e106df462cfd6b5bebe42b6001616,3.612173913043478,0.0,0.0,0.0,3.612173913043478
pab🐝🐙#6151,missing user address,3.6121739130434776,0.0,0.0,0.0,3.6121739130434776
WhyldWanderer#7002,missing user address,3.2108212560386473,0.0,0.0,0.0,3.2108212560386473
mZ#3472,missing user address,3.210821256038647,0.0,0.0,0.0,3.210821256038647
bradleyc#3333,missing user address,3.210821256038647,0.0,0.0,0.0,3.210821256038647
Letty#5399,0x66d9dfddc3ad45d6383d5b9e9354f60bc9d16a8e,2.8094685990338166,0.0,0.0,0.0,2.8094685990338166
taxil#8577,missing user address,2.809468599033816,0.0,0.0,0.0,2.809468599033816
Peter (porobov.eth) 🤖#3488,missing user address,2.809468599033816,0.0,0.0,0.0,2.809468599033816
glocalvr#3469,missing user address,2.4081159420289855,0.0,0.0,0.0,2.4081159420289855
jori#5279,missing user address,2.0067632850241544,0.0,0.0,0.0,2.0067632850241544
thiago.rossi#1714,missing user address,2.0067632850241544,0.0,0.0,0.0,2.0067632850241544
BiancaGadelha#2667,0x1375847014ba64517210cbfe185808232cf45d4a,1.6054106280193237,0.0,0.0,0.0,1.6054106280193237
mafer_cordovas#1034,0xd5288ed50a195017e5b30595f65091a7767817a4,1.6054106280193234,0.0,0.0,0.0,1.6054106280193234
storypup#2167,missing user address,1.6054106280193234,0.0,0.0,0.0,1.6054106280193234
KZ Flyer#0926,0x343ef442add9bd565d51b606f444f9221ad0aeb6,1.6054106280193234,0.0,0.0,0.0,1.6054106280193234
gijsspoor#0183,missing user address,1.2040579710144927,0.0,0.0,0.0,1.2040579710144927
Adam B#4867,missing user address,1.2040579710144927,0.0,0.0,0.0,1.2040579710144927
DaveW#9619,missing user address,1.2040579710144927,0.0,0.0,0.0,1.2040579710144927
EvoMensch#5604,missing user address,1.2040579710144927,0.0,0.0,0.0,1.2040579710144927
Kojak#5611,0xe3181f4596509af72d684d89947df309f41f65ff,1.2040579710144927,0.0,0.0,0.0,1.2040579710144927
Pronoia🐙🦘#2154,missing user address,1.2040579710144927,0.0,0.0,0.0,1.2040579710144927
Jsimbouras#2339,missing user address,0.8027053140096617,0.0,0.0,0.0,0.8027053140096617
Sukanshi | MultiSafe#9407,missing user address,0.8027053140096617,0.0,0.0,0.0,0.8027053140096617
xm3van#0929,missing user address,0.8027053140096617,0.0,0.0,0.0,0.8027053140096617
Tarun Gupta | MultiSafe#9929,missing user address,0.40135265700483086,0.0,0.0,0.0,0.40135265700483086
GCF#3655,missing user address,0.40135265700483086,0.0,0.0,0.0,0.40135265700483086
T Wells#9070,missing user address,0.40135265700483086,0.0,0.0,0.0,0.40135265700483086
drllau#2628,missing user address,0.40135265700483086,0.0,0.0,0.0,0.40135265700483086
Lin#3884,0x6432c098bfeda15dd4d0692c46bdb43091a95171,0.40135265700483086,0.0,0.0,0.0,0.40135265700483086
Atotsm#5719,missing user address,0.40135265700483086,0.0,0.0,0.0,0.40135265700483086
Ekeneodigwe#1502,0xf8a798764a7c12e031b05c0f4acde7a950ef71a0,0.40135265700483086,0.0,0.0,0.0,0.40135265700483086
