,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
400,835,621f79e243b89009366c9044,2021-09-18T22:00:00.000Z,rdfbbx#6437,Mount Manu#3530,for deep diving into praise data models 🤓 📊,13,8,3,21,PhilH#1102,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,11,18
401,875,621f79e243b89009366c906c,2021-09-18T22:00:00.000Z,David (please DYOR...)#4116,Mount Manu#3530,for his warmth and charisma AND for leading the Twitter analytics bonanza 📊 📈,13,3,13,21,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,12,18
402,561,621f79e243b89009366c8f1b,2021-09-12T22:00:00.000Z,Tam2140#9361,liviade#1387,"for always letting me know when she can't make a soft gov call or when she would be late, communication is everything and I learn so much with her way of expressing in general",21,8,8,3,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,10,18
403,1017,621f79e243b89009366c9152,2021-09-23T22:00:00.000Z,sem  🐝#0161,iviangita#3204,for sharing a lot of ideas on how other DAOs are doing treasury management,8,3,21,8,PhilH#1102,enti#1546,Parrachia#0450,Sha#6179,10,18
404,620,621f79e243b89009366c8f60,2021-09-15T22:00:00.000Z,sem  🐝#0161,divine_comedian#5493,for constantly exploring new technical possiblities,3,3,21,13,PhilH#1102,enti#1546,Parrachia#0450,Sha#6179,10,18
405,1029,621f79e243b89009366c915e,2021-09-23T22:00:00.000Z,liviade#1387,iviangita#3204,for considering every cultural aspect — it’s incredible how you do that!,8,3,21,3,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,8,18
406,453,621f79e243b89009366c8ea1,2021-09-09T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for doing a great job overall in the TEC community 🎖️,3,5,13,21,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,10,18
407,629,621f79e243b89009366c8f75,2021-09-16T22:00:00.000Z,ygg_anderson#4998,xm3van#0929,for guidance during this week and being so welcoming during last labs session,3,5,5,21,PhilH#1102,AmwFund#0979,teaci#6108,hanners717#2022,8,18
408,871,621f79e243b89009366c9068,2021-09-18T22:00:00.000Z,iviangita#3204,Mount Manu#3530,for their support in the creation of the Communitas WG 🏘️,13,3,21,13,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,12,18
409,1031,621f79e243b89009366c9160,2021-09-23T22:00:00.000Z,eduardovegap#0422,iviangita#3204,for considering every cultural aspect — it’s incredible how you do that!,13,3,21,3,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,10,18
410,864,621f79e243b89009366c9061,2021-09-18T22:00:00.000Z,nic#9212,Mount Manu#3530,for their support in the creation of the Communitas WG 🏘️,8,3,21,5,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,9,18
411,818,621f79e243b89009366c9033,2021-09-17T22:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for their work on Twitter 🐦,5,3,5,21,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,8,18
412,813,621f79e243b89009366c902e,2021-09-17T22:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for leading Comms and for the great TE Comms DAO proposal that is great for all the WGs 🇲🇽 ➡️ 🌍,13,3,5,21,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,10,18
413,804,621f79e243b89009366c9025,2021-09-17T22:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for getting the POAP boat ready for the Graviton training 🙏🏻,8,3,21,21,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,13,18
414,1012,621f79e243b89009366c914d,2021-09-23T22:00:00.000Z,markop#2007,iviangita#3204,for pushing the Commons Configuration Dashboard forward,21,13,8,3,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,11,18
415,874,621f79e243b89009366c906b,2021-09-18T22:00:00.000Z,kristofer#1475,Mount Manu#3530,for help with the WG page on the website 👨🏻‍💻,21,3,13,13,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,12,18
416,539,621f79e243b89009366c8f03,2021-09-11T22:00:00.000Z,"griff (💜, 💜)#8888","griff (💜, 💜)#8888",for hacking on the Sunday Funday Params Party - aka the 4 hour hack sesh,8,3,21,5,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,9,18
417,445,621f79e243b89009366c8e99,2021-09-09T22:00:00.000Z,sem  🐝#0161,Mount Manu#3530,for kickstarting the partnerships discussions with Agave and thinking about investor relationships in general 🤝,8,3,21,21,PhilH#1102,enti#1546,Parrachia#0450,Sha#6179,13,18
418,906,621f79e243b89009366c90d5,2021-09-19T22:00:00.000Z,Suga#8514,liviade#1387,for supporting new comers so much and for always having new ideas on how to improve things,8,3,21,5,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,9,18
419,716,621f79e243b89009366c8fcd,2021-09-17T22:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for his leadership AND vision for the Comms WG — and also for his new helmet haircut🪖 (atte. Mt. Manu😜 ),21,3,8,21,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,13,18
420,274,621f79e243b89009366c8dee,2021-09-06T22:00:00.000Z,innov8tor3#3988,Juankbell#7458,for their interest and research on the Gravity processes,5,3,3,21,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,8,18
421,1217,621f79e243b89009366c921a,2021-09-23T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for all of his onboarding support,21,3,3,13,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,10,18
422,1400,621f79e243b89009366c92e0,2021-09-29T22:00:00.000Z,Yineisy Mota#1449,chuygarcia.eth#6692,for being the ultimate gardeners! so present in many close communities!!,3,21,5,21,innov8tor3#3988,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,12,18
423,1399,621f79e243b89009366c92df,2021-09-29T22:00:00.000Z,mafer_cordovas#1034,chuygarcia.eth#6692,for being the ultimate gardeners! so present in many close communities!!,3,21,5,13,innov8tor3#3988,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,10,18
424,173,621f79e243b89009366c8d89,2021-09-02T22:00:00.000Z,markop#2007,Mount Manu#3530,for his work on designing AND constantly improving the Commons Configuration Dashboard,21,13,13,3,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,12,18
425,158,621f79e243b89009366c8d7a,2021-09-02T22:00:00.000Z,David (please DYOR...)#4116,Mount Manu#3530,for working on the Params Tweets campaign,13,3,21,13,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,12,18
426,1145,621f79e243b89009366c91d2,2021-09-23T22:00:00.000Z,🐙 octopus#5508,iviangita#3204,for constantly providing guidance,5,3,21,8,PhilH#1102,liviade#1387,Parrachia#0450,Sha#6179,9,18
427,1147,621f79e243b89009366c91d4,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for pushing the voting for this week,21,3,8,21,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,13,18
428,306,621f79e243b89009366c8e0e,2021-09-06T22:00:00.000Z,liviade#1387,Zeptimus#3359,"for being so on top of every governance decision, and making time for every little concern i have thanks livi u are awesome!💫",8,3,21,3,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,8,18
429,104,621f79e243b89009366c8d39,2021-09-02T22:00:00.000Z,mheuer#9922,iviangita#3204,for being around our Discord community and Tam hasn’t interacted with them yet,5,5,21,3,Mount Manu#3530,Vyvy-vi#5040,Maxwe11#7157,Nuggan#5183,8,18
430,358,621f79e243b89009366c8e42,2021-09-09T22:00:00.000Z,Suga#8514,Mount Manu#3530,for driving the TEC research studies 📚,13,3,21,3,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,10,18
431,38,621f79e243b89009366c8cf7,2021-09-01T22:00:00.000Z,JeffEmmett#7202,daojoiner#9356,for his talk on Re-prioritizing People and the Planet at Berlin 2019,21,3,8,5,Mount Manu#3530,AmwFund#0979,teaci#6108,Sha#6179,9,18
432,1385,621f79e243b89009366c92d1,2021-09-28T22:00:00.000Z,chuygarcia.eth#6692,solsista#5370,"for participating and giving super valuable insights/synthesis on how to instantiate, implement the two initiatives",3,3,8,21,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,8,18
433,184,621f79e243b89009366c8d94,2021-09-02T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for always being contagious with his diligence and initiative,3,5,5,21,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,8,18
434,1383,621f79e243b89009366c92cf,2021-09-28T22:00:00.000Z,Zeptimus#3359,solsista#5370,"for participating and giving super valuable insights/synthesis on how to instantiate, implement the two initiatives",8,3,21,3,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,8,18
435,1077,621f79e243b89009366c918e,2021-09-23T22:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for their contributions to the Comms WG,5,3,8,21,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,9,18
436,1341,621f79e243b89009366c92a5,2021-09-27T22:00:00.000Z,eduardovegap#0422,Suga#8514,for super successful Hatcher outreach for voting on the 75% Governance Giveback proposal! Highest voter turnout to date!,21,3,5,13,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,10,18
437,1166,621f79e243b89009366c91e7,2021-09-23T22:00:00.000Z,natesuits#4789,iviangita#3204,for being the go-to Steward when someone stumbles,21,13,8,3,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,11,18
438,1349,621f79e243b89009366c92ad,2021-09-28T22:00:00.000Z,Zeptimus#3359,Jolie_Ze#0295,"for originally pointing me towards transparency, soft gov and gravity to seek more engagement in TEC - he was so right! - i have yet to try transparency but here i am in graviton training and making it to softgov when i can and i feel right at home 🏡",5,3,21,3,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,8,18
439,1165,621f79e243b89009366c91e6,2021-09-23T22:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for cooking up the partnership with Symmetric,5,3,5,21,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,8,18
440,1315,621f79e243b89009366c928b,2021-09-26T22:00:00.000Z,iviangita#3204,Zeptimus#3359,for coordinating the praise bot updates 💫,8,3,5,21,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,9,18
441,1225,621f79e243b89009366c9222,2021-09-23T22:00:00.000Z,Tam2140#9361,iviangita#3204,for all the high-level work that she does,13,3,5,21,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,10,18
442,156,621f79e243b89009366c8d78,2021-09-02T22:00:00.000Z,iviangita#3204,Mount Manu#3530,for working on the Params Tweets campaign,21,3,21,21,innov8tor3#3988,enti#1546,Maxwe11#7157,Usua◎ Silver#2618,16,18
443,21,621f79e243b89009366c8ce6,2021-09-01T22:00:00.000Z,eduardovegap#0422,"griff (💜, 💜)#8888",for running with the TE Scouts idea and pushing it forward SO COOL! I only really understood it today,13,3,21,13,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,12,18
444,1111,621f79e243b89009366c91b0,2021-09-23T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for great Twitter work,13,3,5,21,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,10,18
445,1239,621f79e243b89009366c9230,2021-09-23T22:00:00.000Z,karmaticacid#1218,iviangita#3204,for answering Edu’s questions on a Sunday at 6 pm (weird time but did it anyway),13,5,3,21,innov8tor3#3988,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,10,18
446,203,621f79e243b89009366c8da7,2021-09-02T22:00:00.000Z,mateodaza#3156,Mount Manu#3530,for SourceCred work,21,3,5,5,PhilH#1102,enti#1546,acidlazzer#5796,Nuggan#5183,8,18
447,150,621f79e243b89009366c8d72,2021-09-02T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for all their work in Params,21,5,3,13,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,10,18
448,20,621f79e243b89009366c8ce5,2021-09-01T22:00:00.000Z,chuygarcia.eth#6692,"griff (💜, 💜)#8888",for running with the TE Scouts idea and pushing it forward SO COOL! I only really understood it today,8,3,13,21,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,11,18
449,1292,621f79e243b89009366c9274,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,21,3,3,5,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,8,18
450,1308,621f79e243b89009366c9284,2021-09-26T22:00:00.000Z,Martin09#7487,iviangita#3204,for joining the Transparency WG biweekly sync and sharing ideas around Treasury Management,5,5,3,21,PhilH#1102,AmwFund#0979,Maxwe11#7157,Usua◎ Silver#2618,8,18
451,1208,621f79e243b89009366c9211,2021-09-23T22:00:00.000Z,ygg_anderson#4998,iviangita#3204,"for your passion and unique ideas, for the puppy you have and for the singular value that Labs brings to our community",5,3,8,21,PhilH#1102,AmwFund#0979,teaci#6108,hanners717#2022,9,18
452,1406,621f79e243b89009366c92e6,2021-09-29T22:00:00.000Z,jugaadbhatia#0949,chuygarcia.eth#6692,for their engagement as new members in the TEC,8,5,3,21,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,hanners717#2022,9,18
453,393,621f79e243b89009366c8e65,2021-09-09T22:00:00.000Z,David (please DYOR...)#4116,Mount Manu#3530,for their work with the CCD 🔥,13,3,13,21,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,12,18
454,1117,621f79e243b89009366c91b6,2021-09-23T22:00:00.000Z,karmaticacid#1218,iviangita#3204,for always being available to help,13,5,3,21,innov8tor3#3988,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,10,18
455,127,621f79e243b89009366c8d5b,2021-09-02T22:00:00.000Z,natesuits#4789,Mettodo#7010,for replying to Hatch DAO related questions during the TEC agreements review: https://docs.google.com/document/d/1diintDuutf-OK9u0noyleaKS7BfkoF2UUuCrHhmwYNQ/edit#,21,8,3,3,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,8,18
456,830,621f79e243b89009366c903f,2021-09-18T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for supporting Fabio on back end 🧑🏻‍💻 👨🏻‍💻 🧑🏻‍💻,13,5,8,21,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,11,16
457,1352,621f79e243b89009366c92b0,2021-09-28T22:00:00.000Z,Vyvy-vi#5040,kristofer#1475,for asking relevant questions and taking on SourceCred bot development!,21,8,8,5,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,10,16
458,836,621f79e243b89009366c9045,2021-09-18T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for being consistent with their support of TEC and always showing up to build and develop our community 🎖️ <:TEC_green:835409757183279134> 📈,5,5,5,21,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,9,16
459,792,621f79e243b89009366c9019,2021-09-17T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for their work in Params which makes the TEC's mission possible 🥲,5,13,13,21,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,13,16
460,323,621f79e243b89009366c8e1f,2021-09-08T22:00:00.000Z,ALOYSIOUS#3049,Mount Manu#3530,for doing user testing for our CCD!🙏🏻,5,8,21,5,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,9,16
461,168,621f79e243b89009366c8d84,2021-09-02T22:00:00.000Z,Zeptimus#3359,Caeser (PST)#0046,for his help with the admin document,5,5,21,8,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,9,16
462,101,621f79e243b89009366c8d36,2021-09-02T22:00:00.000Z,DaveW#9619,innov8tor3#3988,"for his masterly and so supportive interventions in Twitter, I hope he does decide to become a Graviton he has many of the qualities from my understanding.",5,8,13,21,Mount Manu#3530,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,11,16
463,100,621f79e243b89009366c8d35,2021-09-02T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for jumping in to transcribe half of the Community Call praise 🙏🏼,21,8,5,8,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,10,16
464,113,621f79e243b89009366c8d42,2021-09-02T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for bringing up the topic of accessibility for persons with disabilities in the TEC,5,8,21,5,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,9,16
465,986,621f79e243b89009366c9133,2021-09-22T22:00:00.000Z,Vyvy-vi#5040,divine_comedian#5493,for being a bot hacker and engineering solutions,21,13,21,5,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,15,16
466,312,621f79e243b89009366c8e14,2021-09-07T22:00:00.000Z,innov8tor3#3988,Kris#8703,for helping us diagnose praise bot's checkmark bug!,13,5,5,21,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,11,16
467,247,621f79e243b89009366c8dd3,2021-09-06T22:00:00.000Z,Mount Manu#3530,ALOYSIOUS#3049,for keeping me on track and supporting me in making contributions to the Commons. <:ThankYou:753828947460096054> for helping us newbs make sense of how to navigate this big ol magical ecosystem!,21,5,5,8,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,9,16
468,1311,621f79e243b89009366c9287,2021-09-26T22:00:00.000Z,rdfbbx#6437,iviangita#3204,for testing Praise bot update,13,13,5,21,PhilH#1102,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,13,16
469,1131,621f79e243b89009366c91c4,2021-09-23T22:00:00.000Z,witwiki#0518,iviangita#3204,for continuing to drive the Governing the Commons bookclub in Asia timezone,5,8,5,21,PhilH#1102,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,9,16
470,811,621f79e243b89009366c902c,2021-09-17T22:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for the Proposal Inverter Proposal on PrimeDAO 🧠,13,13,5,21,PhilH#1102,AmwFund#0979,teaci#6108,hanners717#2022,13,16
471,528,621f79e243b89009366c8ef8,2021-09-10T22:00:00.000Z,VitorNunes#0090,"griff (💜, 💜)#8888",for sorting out the github permissions for our params bot,5,5,5,21,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,9,16
472,816,621f79e243b89009366c9031,2021-09-17T22:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for his weekly work on reporting what is being done on Commons Swarm 📈,13,5,5,21,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,11,16
473,846,621f79e243b89009366c904f,2021-09-18T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for being consistent with their support of TEC and always showing up to build and develop our community 🎖️ <:TEC_green:835409757183279134> 📈,13,5,5,21,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,11,16
474,888,621f79e243b89009366c9079,2021-09-18T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for leading the Params WG call in Griff's absence 🦾,8,8,5,21,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,10,16
475,181,621f79e243b89009366c8d91,2021-09-02T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for all his work on Gravity,5,13,8,21,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,11,16
476,1054,621f79e243b89009366c9177,2021-09-23T22:00:00.000Z,Tam2140#9361,iviangita#3204,for her leadership,8,5,5,21,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,9,16
477,58,621f79e243b89009366c8d0b,2021-09-02T22:00:00.000Z,anna-marie#8824,iviangita#3204,for helping with the second Graviton Training,5,5,13,21,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,11,16
478,1402,621f79e243b89009366c92e2,2021-09-29T22:00:00.000Z,anna-marie#8824,Juankbell#7458,for being the 3rd and 4rd Graviton training facilitators 🙂,8,8,5,21,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,10,16
479,1403,621f79e243b89009366c92e3,2021-09-29T22:00:00.000Z,ddan#2489,Juankbell#7458,for being the 3rd and 4rd Graviton training facilitators 🙂,21,5,5,13,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Sha#6179,11,16
480,421,621f79e243b89009366c8e81,2021-09-09T22:00:00.000Z,anna-marie#8824,Mount Manu#3530,for developing the Communitas WG 🎖️,21,5,13,13,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,13,16
481,704,621f79e243b89009366c8fc1,2021-09-17T22:00:00.000Z,Zeptimus#3359,Mount Manu#3530,for the great work on replacing people’s addresses 🔍,5,13,8,21,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,11,16
482,707,621f79e243b89009366c8fc4,2021-09-17T22:00:00.000Z,David (please DYOR...)#4116,Mount Manu#3530,"for the Params campaign, Twitter, and the forum spots and engagement 👌🏻",8,5,8,21,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,10,16
483,434,621f79e243b89009366c8e8e,2021-09-09T22:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for keeping token engineering going 👨🏻‍🏫,21,5,13,21,PhilH#1102,AmwFund#0979,teaci#6108,hanners717#2022,15,16
484,64,621f79e243b89009366c8d11,2021-09-02T22:00:00.000Z,T Wells#9070,iviangita#3204,for launching 1hive TV and sharing updates about TEC there,13,21,13,5,PhilH#1102,AmwFund#0979,teaci#6108,Nuggan#5183,13,16
485,197,621f79e243b89009366c8da1,2021-09-02T22:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for their irreplaceable leadership,13,5,13,21,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,13,16
486,719,621f79e243b89009366c8fd0,2021-09-17T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,"for her coordination, competence, and charisma 🙌🏻",8,5,13,21,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,11,16
487,12,621f79e243b89009366c8cd8,2021-09-01T22:00:00.000Z,anna-marie#8824,markop#2007,for reviewed TEC agreements.,8,5,13,21,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,11,16
488,560,621f79e243b89009366c8f1a,2021-09-12T22:00:00.000Z,JessicaZartler#2263,liviade#1387,for giving great feedback to the covenant and for being so caring and supportive while remaining truthful to her opinions 💙,21,5,13,13,Zeptimus#3359,AmwFund#0979,Parrachia#0450,hanners717#2022,13,16
489,8,621f79e243b89009366c8cd4,2021-08-31T22:00:00.000Z,anna-marie#8824,Suga#8514,"for her patience, support and guidance. And great ideas. 😋",8,8,5,21,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,10,16
490,424,621f79e243b89009366c8e84,2021-09-09T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for developing the Communitas WG 🎖️,13,5,8,21,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,11,16
491,62,621f79e243b89009366c8d0f,2021-09-02T22:00:00.000Z,Caeser (PST)#0046,iviangita#3204,for his thoughtful post about managing DAO treasuries,21,13,5,21,Mount Manu#3530,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,15,16
492,897,621f79e243b89009366c9083,2021-09-19T22:00:00.000Z,Suga#8514,iviangita#3204,for publishing the latest TEC News on Medium,21,5,5,5,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,9,16
493,66,621f79e243b89009366c8d13,2021-09-02T22:00:00.000Z,DanKnobelsdorf#0326,iviangita#3204,for being part of the Crypto Commons Gathering and representing the TEC,21,5,8,21,Zeptimus#3359,Mettodo#7010,Parrachia#0450,divine_comedian#5493,13,16
494,363,621f79e243b89009366c8e47,2021-09-09T22:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,for all the work that he does with Discord bots 💻,5,8,21,8,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,10,16
495,79,621f79e243b89009366c8d20,2021-09-02T22:00:00.000Z,pKrepe#5682,iviangita#3204,for the awesome job in the front-end,13,5,5,21,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,11,16
496,348,621f79e243b89009366c8e38,2021-09-09T22:00:00.000Z,rdfbbx#6437,Mount Manu#3530,for helping us troubleshoot the issues in our SWAG shop 🤙🏻,13,13,5,21,PhilH#1102,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,13,16
497,227,621f79e243b89009366c8dbf,2021-09-04T22:00:00.000Z,pKrepe#5682,"griff (💜, 💜)#8888",for kicking off the Param Hack sesh and reviewing the current status of all the things,8,8,5,21,PhilH#1102,Mettodo#7010,bends#3537,Usua◎ Silver#2618,10,16
498,464,621f79e243b89009366c8eac,2021-09-09T22:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for doing a great job overall in the TEC community 🎖️,5,5,8,21,PhilH#1102,AmwFund#0979,teaci#6108,hanners717#2022,9,16
499,67,621f79e243b89009366c8d14,2021-09-02T22:00:00.000Z,JeffEmmett#7202,iviangita#3204,for being part of the Crypto Commons Gathering and representing the TEC,21,13,5,8,Mount Manu#3530,AmwFund#0979,teaci#6108,Sha#6179,11,16
500,1387,621f79e243b89009366c92d3,2021-09-28T22:00:00.000Z,Letty#5399,solsista#5370,"for participating and giving super valuable insights/synthesis on how to instantiate, implement the two initiatives",5,8,8,21,PhilH#1102,Mettodo#7010,acidlazzer#5796,hanners717#2022,10,16
501,1066,621f79e243b89009366c9183,2021-09-23T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for jumping on so many different working groups and being such a force on everything that you contribute,21,8,5,21,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,13,16
504,208,621f79e243b89009366c8dac,2021-09-02T22:00:00.000Z,Jolie_Ze#0295,iviangita#3204,for helping Mateo with SourceCred implementation,13,13,8,21,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,divine_comedian#5493,13,13
509,157,621f79e243b89009366c8d79,2021-09-02T22:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for working on the Params Tweets campaign,13,8,8,21,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,12,13
510,845,621f79e243b89009366c904e,2021-09-18T22:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for being consistent with their support of TEC and always showing up to build and develop our community 🎖️ <:TEC_green:835409757183279134> 📈,21,8,13,21,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,15,13
513,199,621f79e243b89009366c8da3,2021-09-02T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for his work in the 2nd Graviton Training,21,21,8,21,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,17,13
519,856,621f79e243b89009366c9059,2021-09-18T22:00:00.000Z,solsista#5370,Mount Manu#3530,for being consistent with their support of TEC and always showing up to build and develop our community 🎖️ <:TEC_green:835409757183279134> 📈,8,21,13,21,PhilH#1102,Mettodo#7010,Parrachia#0450,hanners717#2022,15,13
520,419,621f79e243b89009366c8e7f,2021-09-09T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for having every detail of TEC in your mind and helping us with our workflow 🧙🏻‍♂️,21,8,8,21,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,14,13
